customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,service_count,avg_monthly_charge
5317-FLPJF,Female,0,No,No,1.369379058123207,0,No phone service,DSL,1,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),-0.11339080593026184,0.8442766172053007,No,1.1166933690165595,-0.03838489357934624
7621-VPNET,Female,0,Yes,No,0.3920903288424788,1,Yes,Fiber optic,0,0,1,1,0,0,Month-to-month,Yes,Credit card (automatic),0.7025515211513048,0.6397221569898968,No,0.03195833033183049,0.7963836182208442
6034-YMTOB,Female,0,No,No,-1.1145631287986442,1,No,Fiber optic,0,0,0,1,0,0,Month-to-month,Yes,Mailed check,0.36188313611724954,-0.8295493168704728,No,-0.510409189010534,0.5019003964321691
8563-IIOXK,Male,0,Yes,Yes,-1.0331224013585834,1,No,DSL,1,0,0,0,0,0,One year,Yes,Electronic check,-0.4989277099688025,-0.8596159327740204,Yes,-0.510409189010534,-0.5738518392003771
4903-CNOZC,Male,0,No,No,-0.13727439951791576,1,Yes,DSL,0,1,1,0,0,1,One year,No,Credit card (automatic),0.20401242110146783,-0.13903187180169307,No,0.574325849674195,0.10065275621822348
4353-HYOJD,Female,0,Yes,Yes,-0.21871512695797646,1,No,DSL,0,1,0,0,0,0,Month-to-month,No,Mailed check,-0.49560411596847015,-0.41629327700469254,No,-0.510409189010534,-0.5025412639057695
8020-BWHYL,Female,1,No,No,-0.7073594915983407,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),0.3502505571160864,-0.4995444937471637,Yes,-0.510409189010534,0.3897927254934669
7267-FRMJW,Female,0,Yes,Yes,-0.30015585439803716,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,-1.4843733310673135,-0.7913428761184962,No,-1.0527767083528985,-1.4951579020656727
2982-VPSGI,Female,0,Yes,No,-0.8702409464784621,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,0.9717626351782166,-0.5297875828181567,Yes,0.03195833033183049,1.1029148462859928
4188-FRABG,Male,0,Yes,No,1.002895784642934,1,Yes,Fiber optic,1,1,1,1,1,0,Month-to-month,Yes,Electronic check,1.2725478922082847,1.6085598462663497,No,1.6590608883589242,1.297133395508368
8199-ZLLSA,Male,0,No,No,1.4100994218432374,1,Yes,Fiber optic,1,1,1,1,1,1,One year,Yes,Bank transfer (automatic),1.7810577742591183,2.4372778405909807,Yes,2.2014284077012887,1.7107421293866631
4128-ETESU,Female,1,Yes,No,0.5956921474426305,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,No,Electronic check,1.1612074931971548,1.0886037175337615,No,0.574325849674195,1.199465225735183
0620-DLSLK,Female,0,No,No,-0.7888002190384014,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Mailed check,0.5696077611380149,-0.5518467287488593,No,-0.510409189010534,0.47732548685130366
4625-EWPTF,Male,0,No,No,-0.9924020376385531,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,-1.140381352032926,-0.9058739617907036,Yes,-1.0527767083528985,-1.202304143091687
5980-NOPLP,Female,0,Yes,No,0.47353105628253944,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,1.0415581091851935,0.9195865414127193,Yes,0.03195833033183049,1.1393313182488012
3850-OKINF,Male,0,Yes,Yes,1.5729808767233588,1,Yes,DSL,1,0,0,0,1,0,One year,Yes,Electronic check,0.04780350308585216,1.064493071031504,No,0.03195833033183049,0.046055635543418884
6892-XPFPU,Male,1,Yes,No,-0.3408762181180675,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,1.3124310202122718,0.0680152719038805,Yes,1.1166933690165595,1.2129526600210359
8010-EZLOU,Male,1,No,No,-0.7073594915983407,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,0.5131066631323666,-0.46874992602790305,Yes,-0.510409189010534,0.5435278027335735
1156-ZFYDO,Female,0,No,No,-1.2774445836787656,1,No,No,0,0,0,0,0,0,Month-to-month,No,Electronic check,-1.4960059100684764,-0.9970664710682275,No,-1.0527767083528985,-1.4849823138586629
3295-YVUSR,Male,1,No,No,-1.2367242199587352,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,0.2605135191071156,-0.9377053093687071,No,-1.0527767083528985,0.4113773065386395
8016-NCFVO,Male,1,No,No,0.9214550572028734,1,Yes,Fiber optic,1,1,1,1,1,1,Month-to-month,Yes,Electronic check,1.7195712852529719,1.8100922034892477,No,2.2014284077012887,1.6964207452196494
4119-ZYPZY,Male,1,No,No,1.5729808767233588,1,Yes,Fiber optic,0,1,0,1,1,1,Two year,Yes,Electronic check,1.397182667220744,2.3574457914677684,No,1.1166933690165595,1.4097417329859652
5549-ZGHFB,Male,0,Yes,Yes,0.7178532386027215,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,-1.3231790220511994,-0.44924964102516207,No,-1.0527767083528985,-1.303969171695652
7577-SWIFR,Male,0,No,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,0.8138919201624348,-0.9664042582245511,No,0.03195833033183049,0.8111325575283145
0303-WMMRN,Male,0,No,No,-1.1145631287986442,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,-1.5126238800701375,-0.967816043564116,No,-1.0527767083528985,-1.568897878942446
6408-OTUBZ,Female,0,No,No,1.369379058123207,1,Yes,Fiber optic,1,1,1,1,1,0,One year,Yes,Bank transfer (automatic),1.3224018022132684,1.9850212307197184,No,1.6590608883589242,1.2559140855359228
5204-HMGYF,Female,0,Yes,Yes,0.6771328748826912,1,No,DSL,1,1,1,1,1,1,One year,Yes,Mailed check,0.7457582431556239,0.9111599476671908,No,2.2014284077012887,0.7920853559083816
1078-TDCRN,Female,1,Yes,No,-1.1960038562387048,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,-1.1304105700319294,-0.9692278289036811,No,-1.0527767083528985,-1.2250863380086263
3727-OVPRY,Male,0,Yes,Yes,1.369379058123207,1,Yes,No,0,0,0,0,0,0,One year,Yes,Credit card (automatic),-1.2982520670487077,-0.2493496606011362,No,-1.0527767083528985,-1.279222990143028
3797-FKOGQ,Male,0,No,Yes,-0.8702409464784621,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,No,Electronic check,0.7125223031523015,-0.6117152508047858,No,-0.510409189010534,0.54517968393601
7622-NXQZR,Male,0,No,No,-0.1779947632379461,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,Yes,Credit card (automatic),-1.152013931034089,-0.6480466641526529,No,-1.0527767083528985,-1.1807411938241652
6196-HBOBZ,Male,0,Yes,No,1.3286586944031769,1,Yes,Fiber optic,1,1,1,0,1,0,Two year,Yes,Electronic check,1.1495749141959914,1.794650801337756,No,1.1166933690165595,1.088801080879439
3970-XGJDU,Female,0,No,No,1.2064976032430856,1,No,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),-1.5142856770703037,-0.5100446472101781,No,-1.0527767083528985,-1.5387217394282557
7017-VFULY,Female,0,Yes,No,-1.2367242199587352,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),-1.4843733310673135,-0.9867427907726587,No,-1.0527767083528985,-1.424688649969724
5562-YJQGT,Female,0,No,No,-1.2367242199587352,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),-1.4760643460664828,-0.990294313267502,No,-1.0527767083528985,-1.5576650867658766
8807-OPMBM,Female,0,Yes,Yes,0.9214550572028734,1,Yes,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),-1.2999138640488739,-0.3934179426745541,No,-1.0527767083528985,-1.3037258946458388
5439-WIKXB,Male,1,Yes,No,0.35136996512244845,1,No,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,0.9900424021800438,0.6934141181852265,No,0.574325849674195,0.966006492703109
9874-QLCLH,Female,0,Yes,Yes,-0.62591876415828,1,Yes,Fiber optic,1,0,1,0,1,1,Month-to-month,Yes,Electronic check,1.3107692232121058,-0.23657741510725944,Yes,1.1166933690165595,1.250824465823959
8294-UIMBA,Female,0,No,No,-0.0965540357978854,1,No,Fiber optic,0,0,0,1,1,1,One year,Yes,Bank transfer (automatic),0.9850570111795457,0.15810482388486938,No,0.574325849674195,0.7677431446109779
8109-YUOHE,Male,0,No,No,-0.62591876415828,1,No,DSL,1,1,0,0,0,0,One year,No,Mailed check,-0.28787949094770476,-0.5880016689292806,No,0.03195833033183049,-0.29718255982419767
5840-NVDCG,Female,0,Yes,Yes,-0.6666391278783103,1,No,DSL,1,1,0,1,0,1,Two year,No,Bank transfer (automatic),0.11593718009266311,-0.5139270568939818,No,1.1166933690165595,0.16452430934950862
8092-NLTGF,Male,0,No,No,1.6137012404433893,1,Yes,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),-1.329826210051864,-0.22153307758252036,No,-1.0527767083528985,-1.3218131595290847
5928-QLDHB,Male,0,No,No,-0.9516816739185228,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,0.3818247001192428,-0.7036357118980231,No,-1.0527767083528985,0.376504258931643
9840-EFJQB,Female,0,No,No,-1.2774445836787656,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,No,Electronic check,0.31867641411292996,-0.9729778837119004,No,-0.510409189010534,0.31887195920218536
0696-UKTOX,Male,0,No,Yes,-0.38159658183809786,1,No,DSL,0,1,0,1,0,0,Month-to-month,No,Electronic check,-0.35268957395418365,-0.4267493121758455,No,0.03195833033183049,-0.2522480113098332
4801-KFYKL,Male,0,No,Yes,-0.9924020376385531,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),-1.505976692069473,-0.9355435130674984,No,-1.0527767083528985,-1.480026670251353
3472-OAOOR,Male,0,Yes,Yes,-0.5444780367182193,0,No phone service,DSL,1,1,0,0,0,0,Month-to-month,Yes,Mailed check,-0.9908196220179748,-0.7365700167725618,No,-0.510409189010534,-1.076446010161298
6135-OZQVA,Female,0,No,No,-1.0331224013585834,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,-0.3693075439558449,-0.8273875205692641,No,-0.510409189010534,-0.2290806339489511
8062-YBDOE,Male,1,No,No,-1.2774445836787656,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,0.16246749609731476,-0.9750514434293864,Yes,-1.0527767083528985,0.16359512617313837
2252-JHJGE,Male,0,No,No,1.1657772395230555,1,Yes,Fiber optic,1,0,1,0,1,1,One year,No,Electronic check,1.304122035211441,1.8016656097437191,No,1.1166933690165595,1.308971639915131
4188-PCPIG,Female,0,Yes,No,1.002895784642934,1,No,DSL,1,1,0,1,1,0,Two year,Yes,Credit card (automatic),0.1857326540996401,0.8139452915505848,No,1.1166933690165595,0.25320243631233463
6000-APYLU,Male,0,No,No,-0.9516816739185228,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,0.53304822713436,-0.6911722944471762,Yes,-0.510409189010534,0.48020568997350077
7105-BENQF,Male,0,No,Yes,-0.7073594915983407,1,No,DSL,1,0,1,0,0,1,One year,No,Mailed check,0.0029349840813665527,-0.5863251738385473,No,0.574325849674195,-0.04344065119892502
7721-DVEKZ,Female,0,No,No,-1.2774445836787656,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,-1.4993295040688086,-0.9971105893600889,No,-1.0527767083528985,-1.4882860762635362
3566-VVORZ,Female,0,Yes,No,-0.8295205827584317,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),-0.626886078981594,-0.7825633360380766,No,-1.0527767083528985,-0.7445265648664234
9507-HSMMZ,Male,0,No,No,0.880734693482843,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,-1.4876969250676457,-0.49857389132621277,No,-1.0527767083528985,-1.4341104909021407
2480-SQIOB,Male,0,Yes,Yes,-1.1552834925186746,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,-0.6634456129852487,-0.9309331515679815,No,-1.0527767083528985,-0.7362671588542401
0947-IDHRQ,Female,0,No,No,-1.0331224013585834,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Mailed check,0.5164302571326987,-0.7734087904768351,Yes,-0.510409189010534,0.3483698378171263
7813-TKCVO,Female,0,Yes,No,-0.5037576729981889,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,-1.4760643460664828,-0.8323287692577414,No,-1.0527767083528985,-1.4880382940831707
0128-MKWSG,Female,0,No,Yes,-0.2594354906780068,0,No phone service,DSL,1,0,0,1,0,1,Month-to-month,No,Mailed check,-0.6302096729819263,-0.49974302606054005,No,0.03195833033183049,-0.6800078971327912
3672-YITQD,Male,1,Yes,No,0.14776814652229667,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,0.642726829145324,0.3272984731733574,Yes,-0.510409189010534,0.6354825230025483
4350-ZTLPI,Female,0,Yes,No,0.8400143297628127,1,Yes,Fiber optic,0,1,1,1,1,1,One year,Yes,Bank transfer (automatic),1.4686399382278874,1.5169923315080036,No,1.6590608883589242,1.4269725703386211
9048-JVYVF,Male,0,No,No,-1.1960038562387048,1,No,DSL,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,0.15249671409631763,-0.9213594822340566,Yes,0.574325849674195,-0.03022560157943167
0361-HJRDX,Female,0,No,No,1.4508197855632678,0,No phone service,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),-0.013682985920294679,0.997014143629485,No,1.6590608883589242,0.06807752487930009
5727-MYATE,Male,0,Yes,Yes,1.6137012404433893,1,Yes,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),0.8654076271675846,1.8167320064143893,No,2.2014284077012887,0.7981010502646474
3823-KYNQY,Male,0,No,No,-0.8295205827584317,1,Yes,No,0,0,0,0,0,0,One year,No,Credit card (automatic),-1.3231790220511994,-0.8820721433314754,No,-1.0527767083528985,-1.3654962402157436
8988-ECPJR,Female,1,Yes,Yes,0.06632741908223598,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,0.4931650991303729,0.19348769395771626,Yes,-0.510409189010534,0.5038826538750932
7570-WELNY,Female,0,Yes,No,1.4508197855632678,1,Yes,Fiber optic,1,1,0,0,0,0,Two year,Yes,Bank transfer (automatic),0.6626683931473177,1.5138378736399134,No,0.03195833033183049,0.6372234762306064
3021-VLNRJ,Female,0,No,Yes,0.7178532386027215,1,No,DSL,1,0,1,1,1,0,One year,Yes,Credit card (automatic),0.2006888271011353,0.5287205346666018,No,1.1166933690165595,0.16072085288089843
3776-EKTKM,Female,1,No,No,-1.2774445836787656,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,-0.9409657120129912,-0.9896987163273729,Yes,-1.0527767083528985,-0.9332539922448134
2080-CAZNM,Female,1,No,No,0.35136996512244845,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,1.3174164112127704,0.8180482926936955,No,1.1166933690165595,1.1936437803559679
1028-FFNJK,Male,1,Yes,No,-0.0965540357978854,1,Yes,Fiber optic,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,1.221032185203135,0.28143750878342705,No,0.574325849674195,1.0755987380384264
6907-FLBER,Male,0,No,No,-1.2774445836787656,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,No,Electronic check,-0.3477041829536853,-0.981823601230112,No,-0.510409189010534,-0.34353240297492094
3001-UNBTL,Male,1,Yes,Yes,-0.13727439951791576,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,1.302460238211275,0.3022392833960795,No,0.574325849674195,1.240109017374887
5982-PSMKW,Female,0,Yes,Yes,-0.38159658183809786,1,Yes,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),0.8753784091685812,-0.03592742372158956,No,2.2014284077012887,1.0202032610193217
3507-GASNP,Male,0,No,Yes,1.125056875803025,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,-1.4893587220678117,-0.4808162788519973,No,-1.0527767083528985,-1.4822842412280164
7096-ZNBZI,Female,0,Yes,No,1.6137012404433893,1,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),-1.2733251120462157,-0.16113513602425694,No,-1.0527767083528985,-1.2589957882475344
1902-XBTFB,Male,0,No,Yes,-0.4223169455581282,1,No,Fiber optic,0,1,1,0,1,0,Month-to-month,Yes,Electronic check,0.8188773111629334,-0.12275222210483461,Yes,0.574325849674195,0.8681975445215817
1676-MQAOA,Male,0,No,No,1.6137012404433893,1,No,DSL,1,1,1,1,1,0,Two year,Yes,Bank transfer (automatic),0.3436033691154218,1.348526634035229,No,1.6590608883589242,0.3111402374630029
0786-IVLAW,Female,1,No,No,1.369379058123207,1,Yes,Fiber optic,0,1,1,0,1,1,One year,No,Bank transfer (automatic),1.440389389225063,2.187766840968805,No,1.1166933690165595,1.4859510572267636
7566-DSRLQ,Female,0,Yes,No,1.6137012404433893,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Electronic check,1.5085230662318745,2.5231540956992053,No,1.6590608883589242,1.5328211006373151
0643-OKLRP,Female,1,Yes,No,0.5956921474426305,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,No,Electronic check,0.5180920541328647,0.6821198354687068,Yes,-0.510409189010534,0.5518223551543191
7245-JMTTQ,Female,0,No,No,0.758573602322752,1,Yes,Fiber optic,0,1,1,1,1,1,One year,Yes,Electronic check,1.5533915852363596,1.5103966468747236,No,1.6590608883589242,1.5570702848247187
6050-IJRHS,Female,0,Yes,Yes,1.5322605130033284,1,Yes,Fiber optic,0,1,1,0,1,1,One year,Yes,Electronic check,1.3872118852197473,2.25765021527727,No,1.1166933690165595,1.3536575410143026
6202-JVYEU,Male,0,No,No,-0.9516816739185228,1,No,No,0,0,0,0,0,0,One year,Yes,Electronic check,-1.491020519067978,-0.9331611253069825,No,-1.0527767083528985,-1.5332539534409788
8591-TKMZH,Male,0,Yes,Yes,1.0843365120829946,1,Yes,Fiber optic,1,1,0,1,1,1,Two year,Yes,Mailed check,1.5400972092350305,1.8862624343879633,No,1.6590608883589242,1.533172630912033
0734-OXWBT,Male,0,No,Yes,-1.1960038562387048,1,No,DSL,0,0,0,1,1,1,Month-to-month,No,Mailed check,0.19736523310080326,-0.9062269081255947,No,0.574325849674195,0.347504566711088
4282-ACRXS,Male,1,Yes,No,0.22920887396235737,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,-1.3265026160515319,-0.584119259245477,No,-1.5951442276952632,-1.306535673437543
0365-TRTPY,Female,0,No,No,0.18848851024232702,1,Yes,Fiber optic,1,1,1,0,0,0,Month-to-month,No,Bank transfer (automatic),0.8787020031689138,0.48643315191744524,No,0.574325849674195,0.8826099036121288
7349-ALMUX,Male,0,No,No,0.18848851024232702,1,No,DSL,1,1,1,1,0,0,Two year,No,Bank transfer (automatic),0.0278619390838584,0.015029203378333179,No,1.1166933690165595,-0.07146310438980996
9381-NDKME,Female,1,Yes,No,-0.3408762181180675,0,No phone service,DSL,0,0,1,0,0,1,Month-to-month,Yes,Credit card (automatic),-0.801374763999037,-0.5940238157683625,Yes,-0.510409189010534,-0.8527247836260259
6502-KUGLL,Female,0,Yes,Yes,-0.748079855318371,1,No,DSL,1,1,0,1,0,0,Month-to-month,No,Bank transfer (automatic),-0.17653909193657447,-0.6612821517110744,No,0.574325849674195,-0.294801907503039
1841-YSJGV,Male,0,Yes,No,1.6137012404433893,1,Yes,Fiber optic,1,1,0,1,1,1,Two year,Yes,Credit card (automatic),1.5018758782312098,2.4585649164141086,No,1.6590608883589242,1.4656445984048898
2794-XIMMO,Male,0,Yes,No,0.8400143297628127,0,No phone service,DSL,0,1,1,1,1,1,One year,Yes,Electronic check,-0.143303151933252,0.3990568748859326,Yes,1.1166933690165595,-0.15256870245926987
8382-SHQEH,Female,0,Yes,No,-0.9924020376385531,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,0.6693155811479823,-0.6682969601170378,Yes,-0.510409189010534,1.021540925688686
3511-BFTJW,Male,0,Yes,Yes,1.6137012404433893,0,No phone service,DSL,1,1,1,0,0,0,Two year,No,Credit card (automatic),-0.8728320350061801,0.2132085704197642,No,0.03195833033183049,-0.8696565659510016
7668-XCFYV,Female,1,Yes,No,-0.62591876415828,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,0.9235705221733989,-0.293401775024749,No,0.03195833033183049,1.0005158789135544
2983-ZANRP,Female,0,Yes,Yes,-1.2367242199587352,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),0.2920876621102721,-0.9416318373443722,Yes,-0.510409189010534,0.2643598795217754
7845-URHJN,Female,0,Yes,No,-0.9924020376385531,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),-1.4827115340671475,-0.9368450026774098,Yes,-1.0527767083528985,-1.4922092941193232
3034-ZBEQN,Female,0,Yes,No,0.6364125111626608,0,No phone service,DSL,0,1,1,0,0,0,One year,No,Mailed check,-0.9991286070188055,-0.29790184079461235,Yes,-0.510409189010534,-1.0331239766087974
5018-HEKFO,Female,0,No,No,-0.9109613101984924,1,Yes,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,-1.3381351950526947,-0.8865942682472695,No,-1.0527767083528985,-1.244963975144614
2923-ARZLG,Male,0,Yes,Yes,-1.318164947398796,1,No,No,0,0,0,0,0,0,One year,Yes,Mailed check,-1.4976677070686424,-1.005779833710855,No,-1.0527767083528985,-2.1374753888211493
3976-NLDEZ,Male,0,No,No,-1.2774445836787656,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,-1.4677553610656522,-0.9966914655874056,No,-1.0527767083528985,-1.4569003334172392
2282-YGNOR,Female,0,No,No,-0.13727439951791576,1,No,DSL,1,0,1,1,0,0,One year,No,Credit card (automatic),-0.22473120494139212,-0.24054806137478588,No,0.574325849674195,-0.16148370218224462
5336-UFNZP,Female,1,Yes,Yes,1.3286586944031769,1,Yes,Fiber optic,0,1,1,0,1,1,One year,Yes,Electronic check,1.4187860282229037,2.10345678522166,No,1.1166933690165595,1.4445654647703776
6854-EXGSF,Female,0,No,No,-0.9924020376385531,1,Yes,DSL,1,1,1,0,0,0,Month-to-month,Yes,Bank transfer (automatic),0.02453834508352634,-0.7529158439072124,No,0.574325849674195,0.22946388912030047
1241-EZFMJ,Male,0,Yes,No,1.1657772395230555,1,Yes,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),-1.3065610520495383,-0.3269757951312782,No,-1.0527767083528985,-1.3041690222411273
9233-PSYHO,Female,1,No,No,0.5142514200025698,1,Yes,Fiber optic,0,0,1,0,1,1,One year,Yes,Bank transfer (automatic),1.1761636661986499,0.9618077467240838,No,0.574325849674195,1.136773405235331
5376-PCKNB,Male,0,Yes,Yes,1.6137012404433893,1,Yes,Fiber optic,0,1,1,0,1,1,One year,Yes,Credit card (automatic),1.3190782082129364,2.2850035562313415,No,1.1166933690165595,1.2851306914497271
8044-BGWPI,Male,0,Yes,Yes,-0.8295205827584317,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,-1.4494755940638249,-0.8707558014690251,No,-1.0527767083528985,-1.2948783188115756
4060-LDNLU,Male,0,No,No,-1.0331224013585834,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,No,Electronic check,1.044881703185526,-0.7235551206734474,No,0.03195833033183049,0.8816914831752525
3589-PPVKW,Male,0,No,No,-0.9516816739185228,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,-0.6767399889865777,-0.8521820005953736,No,-1.0527767083528985,-0.8594699652026422
8327-LZKAS,Female,1,Yes,No,0.43281069256250915,1,Yes,Fiber optic,0,0,1,1,1,1,One year,Yes,Electronic check,1.422109622223236,0.9944994009933846,Yes,1.1166933690165595,1.3459963245405426
5887-IKKYO,Male,0,Yes,Yes,1.0436161483629645,1,Yes,Fiber optic,0,0,1,1,0,1,Two year,No,Bank transfer (automatic),0.9833952141793793,1.4488075114362022,No,0.574325849674195,1.0316586980536104
1075-BGWOH,Male,1,Yes,No,-0.6666391278783103,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,1.1296333501939984,-0.3053798912651205,Yes,0.574325849674195,1.1405796148392786
1755-RMCXH,Male,0,Yes,Yes,-1.2367242199587352,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,-1.477726143066649,-0.9880222212366395,No,-1.0527767083528985,-1.4725932048403878
0302-JOIVN,Female,0,Yes,No,-0.9924020376385531,1,No,Fiber optic,0,1,1,0,1,1,Month-to-month,No,Electronic check,1.2093996062019723,-0.6339067516110726,Yes,1.1166933690165595,1.3434512750135328
3858-XHYJO,Female,0,Yes,No,0.3106496014024181,1,Yes,Fiber optic,1,0,1,0,1,1,One year,No,Bank transfer (automatic),1.3622849302172555,0.8597841967945847,No,1.1166933690165595,1.3550557404606507
4299-SIMNS,Male,0,No,No,-0.9516816739185228,1,Yes,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,0.544680806135523,-0.6596938932040637,No,-0.510409189010534,0.7421206317376268
7025-IWFHT,Male,0,No,No,0.35136996512244845,1,No,Fiber optic,0,1,0,1,1,0,One year,Yes,Electronic check,0.8238627021634315,0.6397221569898968,No,0.574325849674195,0.867941154977966
6261-LHRTG,Female,0,No,No,-0.2594354906780068,1,No,DSL,0,1,1,0,0,0,Month-to-month,Yes,Credit card (automatic),-0.3327480099521901,-0.3850795855127485,No,0.03195833033183049,-0.34975872443025896
7841-FCRQD,Female,0,Yes,No,0.025607055362205634,1,No,DSL,0,1,0,1,0,0,One year,Yes,Credit card (automatic),-0.3659839499555126,-0.1863707989689806,No,0.03195833033183049,-0.2780578389510672
2056-EVGZL,Male,0,Yes,Yes,1.4508197855632678,1,No,Fiber optic,0,1,1,1,1,1,One year,No,Credit card (automatic),1.3622849302172555,2.2247820878405236,No,1.6590608883589242,1.4201422890737179
8777-MBMTS,Female,1,Yes,No,1.3286586944031769,1,No,Fiber optic,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),1.3656085242175875,1.961395885427936,No,1.6590608883589242,1.2809021579443438
7753-USQYQ,Male,0,No,No,0.9214550572028734,1,No,DSL,0,1,0,1,0,1,One year,Yes,Electronic check,-0.018668376920792765,0.5945229669778874,No,0.574325849674195,0.041385951396505014
5366-IJEQJ,Male,0,No,No,-0.5037576729981889,1,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,Yes,Electronic check,0.7956121531606076,-0.2286581817181372,Yes,0.03195833033183049,0.772230755210931
7661-CPURM,Male,0,No,No,-0.5444780367182193,1,No,Fiber optic,0,0,0,1,0,1,One year,Yes,Credit card (automatic),0.7623762131572851,-0.244320175328936,No,0.03195833033183049,0.8636449915426174
6233-HXJMX,Female,0,No,No,0.5142514200025698,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,Yes,Credit card (automatic),0.8155537171626008,0.8437251385570331,No,0.03195833033183049,0.9402729590876969
5902-WBLSE,Female,0,Yes,Yes,1.5322605130033284,1,No,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),-1.4827115340671475,-0.3831824989627081,No,-1.0527767083528985,-1.471436887998682
